Node	Partition
Q96JG6	0
P01135	1
A6NKD2	0
C9J3V5	1
A0A0J9YY54	0
Q92738	0
Q01534	0
P78317	0
Q96GP6	1
Q8TAQ9	0
P41440	1
Q86VQ3	1
Q92753	0
Q5GFL6	1
Q9Y5W5	1
Q9H0V1	1
P49790	1
P49746	1
Q92973	0
P27708	0
P0CV98	0
P0CW00	0
Q86T82	0
Q14679	0
Q9BXI6	0
Q8WTX9	1
Q9Y6Q6	1
A6NNM8	0
Q8WU03	0
Q96HP8	1
O95243	0
P15144	0
Q96AQ1	0
Q96LY2	0
Q9NPI6	0
O43502	0
Q9H714	0
Q5VW38	0
Q5VWQ8	0
O95983	0
Q5U4P2	1
Q9UIS9	0
P54652	0
Q9BW27	1
O75594	1
P28328	0
Q8TB52	0
Q14CX5	1
P11142	0
O75478	0
Q08188	1
P54274	0
P0C7U3	1
Q9H8Y1	1
O75907	1
Q92731	0
Q8N3F9	1
P31512	1
Q14973	1
P00156	1
Q8N118	0
Q6PJW8	0
Q8N490	1
P08514	1
O95436	1
P02787	1
Q5TF58	0
Q8NDM7	0
Q16352	0
P02647	0
Q9H816	1
P50281	1
Q6BCY4	1
Q9H5N1	0
Q7Z3Y7	0
P08727	0
P48668	0
Q5TKA1	0
Q14677	0
A8MVJ9	0
Q15323	0
Q9BY89	0
Q6A163	0
P02538	0
P02533	0
P35908	0
Q5XKE5	0
Q14117	1
P19013	0
P13646	0
P20700	0
O14782	0
P04264	0
P04259	0
Q8N1A0	0
P41219	0
O95644	1
Q9C075	0
Q7Z3Z0	0
O76009	0
A6NCN2	0
P19012	0
Q92764	0
Q9P2E7	1
Q70UQ0	0
Q7Z6E9	0
O14531	1
Q13325	1
Q04695	0
Q8WTW3	1
Q86TI2	1
P17676	0
A6NMD2	0
P36542	1
A5D8W1	1
O60832	0
Q8IX18	0
A6NK58	0
Q9H426	0
O76011	0
H3BSY2	0
Q96DD7	1
Q6PIF2	0
Q9HAY6	1
Q08117	1
P15927	0
Q9UNN4	1
P58005	0
Q9UDY6	0
Q92575	1
A6NC78	0
Q7Z794	0
Q7RTS7	0
Q14525	0
P07196	0
Q9UER7	0
Q8N608	1
Q9NWS1	0
Q92813	1
Q8IYA7	0
P14210	1
Q15390	0
Q6ZMG9	0
O60422	0
P35680	0
Q96SI1	1
P08173	1
Q8NHU2	0
O75078	1
A6NC57	0
Q9ULJ7	0
Q7L5Y6	1
P49407	1
P32121	1
Q9H8K7	0
Q9UKC9	1
P43365	0
Q9BUP3	1
P30419	0
O60551	0
Q5T848	1
Q58FF6	1
Q5T0W9	1
Q9Y239	1
Q6UWN0	1
P48167	1
Q86UY5	1
P54368	1
P29474	0
O00451	0
O75342	1
O14944	1
Q0D2K5	1
P09001	0
Q17RQ9	1
Q8N2H9	0
Q9Y6E7	0
Q2M3M2	1
P13385	1
P51825	0
Q9UBS8	0
Q5BJH7	1
Q8N801	1
P48066	1
O43680	0
Q13084	1
Q9H8X9	1
Q49AG3	0
Q9H892	1
Q8NEE8	1
O00744	0
Q8NFY4	1
Q8IWU6	0
P51864	1
Q96GM8	1
Q9P055	1
Q96NN9	0
Q8NBZ7	0
Q6P6B7	0
Q76N32	0
O95831	0
P00390	0
O75534	0
Q9Y592	0
P00338	0
Q96F46	1
Q9H3P2	1
Q9BZS1	1
O75387	1
Q9BRT6	1
Q9BYZ2	0
P07864	0
P00488	1
Q14344	0
Q8N475	1
P20393	0
Q16134	0
Q495W5	1
Q14534	0
O00257	0
P07195	0
A6NKP2	0
Q96RQ9	0
Q9BS40	1
Q9BRQ8	0
P17812	0
P49368	0
Q9UBT2	0
Q99808	1
Q6UX72	1
P42765	0
Q16881	0
Q5VYX0	0
P19634	1
Q9NNW7	0
Q6ZMR3	0
P0DSO1	1
O43306	0
P08253	1
Q9H3H1	0
Q7Z6K4	0
Q02556	0
P05164	1
P42785	1
Q9UDX5	1
P10644	1
P31321	1
Q86UP8	0
Q6EKJ0	0
O43405	1
Q9BPU6	1
O60478	1
Q7Z4S9	0
Q96A09	0
O75122	0
A6NLX3	1
Q96L42	1
P45954	0
Q6ZPD9	1
Q01433	0
Q8NG85	1
Q8WYB5	0
Q8N9R6	1
Q9BYJ1	1
P38570	1
P0DMV9	0
P06858	1
Q8NGY9	1
P16050	1
Q07075	0
O15229	1
Q674R7	1
Q9NTM9	1
A6NK06	0
Q8N4M1	1
P0DMV8	0
Q02790	1
Q9UNA4	0
Q8N813	0
Q32NC0	0
Q96JN8	0
Q92523	0
A6NND4	1
Q8NH60	1
O15296	1
A6NDD5	0
P09917	1
P40937	0
Q14249	1
Q9UL46	0
P0CW24	0
O15498	1
Q86Y38	0
O95793	0
O14863	1
Q8N6V9	0
Q86VY4	0
P04075	0
Q8N635	0
Q86VH2	0
Q14642	0
Q8NCN5	0
O15504	0
Q9Y3X0	0
Q9NPB1	0
Q14134	0
P0C7P3	0
P0DPB3	0
Q9ULP0	0
A6NK59	0
Q9Y2T6	1
Q9NTN3	1
Q6P499	1
Q92628	1
O95402	0
P02741	1
Q5J8X5	1
Q9Y520	0
P51800	1
Q6RFH5	1
O43508	1
P0C5J1	1
P06870	1
Q8N7N1	1
Q96G04	1
Q63ZE4	1
A8K5M9	1
Q07699	1
Q8IYB7	0
Q9GZY8	0
P51654	0
Q6ZMK1	0
Q9Y4Z0	0
Q96LZ7	1
Q9UHJ3	0
Q14974	0
O75528	0
P30153	0
Q9N2J8	0
Q8NFV4	1
Q9Y2T2	0
Q9Y2E6	0
Q9Y2G4	0
Q9BYT9	1
P20337	0
Q8NH69	1
P32322	1
A9QM74	0
P08754	0
P11166	1
Q8TAT6	1
O00410	0
A6NJ78	1
P52292	0
Q969H6	1
Q96SY0	0
P02671	1
O60645	0
A6NKF1	0
O94829	1
Q8TEX9	0
Q8WW35	1
P30304	0
Q96E29	0
P49802	0
Q9NQ88	0
O75602	0
Q9HC36	1
P04899	0
Q6AI14	1
Q00610	0
O75596	1
Q7Z460	0
P52758	0
Q9UJT1	0
Q8WYP3	0
Q9UHP6	0
Q9NYW1	1
Q8WUN7	1
O14787	0
Q9Y5L0	1
O95801	1
O00629	0
O43736	1
Q86V21	1
Q4VNC1	0
Q9Y287	1
Q9NQX7	1
Q14376	0
Q86XP6	1
Q9BRA0	0
Q8N3J2	1
Q9NUP7	0
Q496J9	1
Q9C0H9	0
Q8NBN3	1
Q8N5P1	0
Q8WYH8	0
Q9UIG0	0
Q9Y483	0
Q9NZZ3	0
Q5DT21	1
Q9H1B7	0
Q9NXR8	0
Q96BD5	0
P48552	0
Q9P0U4	0
Q6UUV9	0
Q96T23	0
Q9UNL4	0
O00398	1
Q9UK53	0
O15164	0
Q96EK2	0
A0A494C086	1
A6NIY4	1
Q8NFV5	1
P68543	0
P11597	1
O43286	1
Q5VTT2	1
Q969S2	1
Q9UJA9	1
Q96CW5	0
Q9HCN3	1
Q9Y5E2	1
P06865	0
Q9BTC8	0
Q7RTZ1	1
P79522	0
Q13330	0
O75631	0
Q969G6	0
Q14694	0
Q8TBZ6	0
P52888	1
Q9H6B9	1
Q9BV23	1
Q8TB40	1
Q9Y570	1
Q9BUJ0	1
Q5T089	0
Q9UGV2	0
P49286	1
P57721	1
P07099	1
Q86WA6	1
Q9H4I8	1
Q9H825	1
Q9NQF3	1
Q9UN36	0
Q7Z3Z4	0
Q68DV7	0
Q15120	1
Q8WTS1	1
Q9NUJ1	1
Q9BQ83	0
Q9P0Z9	0
Q9BYJ9	1
Q15397	1
Q0D2K2	0
O15151	0
Q4VC44	0
P46020	0
Q14432	0
O95843	0
Q9UHN1	0
P09467	1
Q5FWF5	0
P43005	1
Q9BY77	1
Q96LT4	0
Q8NE31	0
Q5SQS8	1
Q9H6R6	1
O75897	1
Q6BDI9	0
O15050	0
A8MTA8	0
Q9H6B1	0
Q2NKJ3	1
Q92747	1
Q9H0N0	0
A6NJV1	1
Q86YR5	1
Q9Y3R5	0
Q8N2Q7	1
P35542	1
Q6J272	1
Q96FM1	1
Q9BQQ7	0
Q86UD7	0
Q9UNH6	0
A7MD48	1
Q2M2D7	0
P35573	0
P31947	0
O00213	0
Q9Y6R0	0
Q7Z6G8	0
P98082	0
Q6ZT52	0
Q7Z2X4	0
P55058	1
Q9C009	1
P49757	0
Q6ZV89	0
P20701	1
Q9HBL0	0
O15069	0
P0C0S8	0
Q8IUE6	0
Q16777	0
Q7L7L0	0
Q9BTM1	0
O43184	1
Q8NGN2	1
Q16775	1
P16104	0
Q8N8A2	0
Q6FI13	0
Q96LP2	0
Q9P2H3	1
Q96SD1	1
A4D2B0	1
Q68D91	1
Q9BQ90	0
Q96QV6	0
P04908	0
Q93077	0
P20671	0
Q96KK5	0
Q99878	0
P11021	0
P03905	1
Q9BU23	0
Q53RT3	1
Q8IZ63	1
Q9Y2W1	1
O15492	0
Q96EF9	1
Q9P275	0
Q9BS26	1
Q8N616	1
Q9ULG3	0
A0A096LPK9	1
O00391	1
Q9HA64	1
O76003	1
Q8N0Y3	1
Q96LB8	1
Q13087	1
Q9H3R1	1
Q5MIZ7	0
Q86XD5	1
Q96FL9	1
P33261	0
O14842	1
P31415	1
Q02318	0
O14958	1
Q14554	1
Q15084	1
Q3SX64	1
P30101	1
Q9NR31	0
P13667	1
Q9UHE8	1
Q6NZ63	1
P10599	1
Q99757	1
Q9Y320	1
Q9P2K2	1
Q8TB22	1
P52849	1
P55017	1
Q86XW9	1
Q6A555	1
Q8IUF8	0
Q8NBS9	1
Q9NX01	1
Q9H3N1	1
P05090	1
P12319	1
A8MTB9	1
P31994	1
Q96PJ5	1
Q14002	1
Q9BQ51	1
Q8N149	1
Q92637	1
O76036	1
Q9HCN6	1
P24071	1
Q96RD3	1
Q6PI73	1
P29460	1
A8MVS5	1
Q9BXL5	0
Q8IYS5	1
P31327	0
Q9NSI5	1
Q96LA6	1
Q6MZW2	1
P12314	1
Q9H015	1
O00587	1
Q8N6C8	1
Q6IFG1	1
Q8NHL6	1
Q96MK3	0
P27930	1
Q8TBK6	1
Q6UX27	1
O75426	1
Q5SY80	1
Q96Q42	0
Q9UKJ8	1
Q9UKT5	0
A6NKQ9	1
Q6Q788	0
Q9NRD1	1
Q96I51	0
P18754	0
A6NED2	0
P47900	1
P81274	1
P15884	0
P0DN87	1
Q6X9E4	1
Q6PJ61	0
Q8NEA4	1
Q5FWF7	1
Q8IVU3	0
Q9NRD0	0
Q8TCJ0	0
Q6P2C8	0
Q02818	0
Q99623	0
Q02413	1
O75161	1
O15460	0
Q96EF6	1
Q8NFZ0	1
Q9NXS3	0
Q12983	1
P0DN86	1
P0C2W1	0
Q9UKT7	1
Q9UJT9	1
Q53TQ3	0
Q13322	0
P04233	1
Q969P5	0
Q9UKT6	1
Q8WVZ7	0
Q9UGK8	0
Q96ME1	1
Q9NXK8	1
Q6P050	1
Q9BR01	1
P49888	1
Q8NEW0	1
Q9H3S5	1
Q9Y487	0
Q14003	1
Q96S16	0
O43414	0
Q8NEM8	0
Q496F6	1
Q9HDC9	1
P11912	1
Q8TBH0	1
Q9NRE1	1
Q01151	1
O95256	1
P43627	1
O75121	1
Q6P0N0	0
P20138	1
O60245	1
Q07343	0
P00973	1
Q96PU9	1
Q9Y5G1	1
Q9P2X3	1
Q7Z6M3	1
O75144	1
Q01638	1
Q8N9C0	1
Q6UX52	1
Q8NFQ6	1
Q9BTP7	1
O15121	1
Q8NFL0	1
Q5QGS0	0
Q9Y286	1
Q9Y336	1
Q6UXG3	1
Q96A28	1
Q9BSL1	0
P0DTE4	0
B6A8C7	1
Q8N6Q1	0
Q9Y2J4	0
Q9UNS2	0
Q9NUP1	0
Q9Y4W6	0
Q155Q3	0
Q8N531	1
P0C7W6	0
Q5JR59	0
O60403	1
Q2Q1W2	0
Q9H2G9	0
Q8TBA6	0
Q92952	1
Q86V42	0
P24593	1
P23219	1
O95302	0
Q9Y2K7	1
Q0VDD7	0
Q9H3R5	0
Q14152	0
Q9UK97	1
Q96A23	0
O00258	0
Q9NWU2	0
O00418	1
Q9UNN5	1
Q8IX29	1
Q8NI29	1
Q8IY42	0
P48444	0
Q96RD6	1
Q8NGV5	1
Q8N461	1
O60763	0
Q8WV44	0
Q96IG2	1
P04843	0
Q96EA4	0
Q07837	0
Q8NF67	0
Q99816	0
O60296	0
Q6AZZ1	0
Q8TAM2	1
P11137	0
Q9H0M0	0
Q9C0B0	0
Q8WY91	0
Q8TD43	0
Q8NG06	0
Q9P1Q0	0
O75871	1
Q99933	1
Q9H8G2	0
Q5RIA9	0
P09874	0
Q9UGN5	0
P53677	0
Q8N6Y1	1
Q9P2G4	0
Q9UQ53	1
Q8IX03	0
Q8IUF1	0
Q9BRT8	0
Q6ZTU2	0
Q9Y6N8	1
Q5JTY5	0
Q4V339	0
Q96L14	0
Q9UH77	0
Q9P0I2	1
Q8N6R0	1
O00237	0
Q9NX20	0
Q5UE93	0
Q9Y399	0
P37287	0
Q9NZ09	0
Q6GYQ0	0
P10745	0
Q9Y2K6	0
Q5H9S7	0
Q9NY47	0
Q92685	1
Q9UBL3	0
Q5T6V5	0
Q9Y691	1
P09958	1
Q96FV2	0
Q8IY92	0
Q96B54	0
Q96MN9	0
Q9UHK0	0
Q8WVM7	0
M5A8F1	0
Q92890	0
Q9Y3S2	0
Q9Y5Q8	0
Q9UH90	0
Q5RHP9	0
A6NDY2	0
Q3KR37	0
Q5VVQ6	0
A8MXZ1	0
Q8N158	0
O75487	0
P16278	1
A8MWA6	0
P0C7W9	0
A6NLU0	0
P0DV74	0
P78563	0
P0DV73	0
P0DV76	0
Q9BX63	0
A6NJQ4	0
Q9Y625	0
Q13618	0
Q9Y4J8	0
A6NIJ5	0
A8MXJ8	0
P55291	1
P0C7X0	0
A6NJU9	1
Q92833	0
Q2KHN1	0
Q9Y345	1
Q96NR3	0
Q5SWL8	1
A8MX19	0
Q9ULN7	0
A6NNJ1	0
P0C7W8	0
P0C7V4	0
Q9H4F1	1
Q14140	0
Q9Y4K3	0
O14788	1
Q9Y577	0
P0DV75	0
Q9UHQ1	0
Q14137	1
Q9NRG9	1
Q9ULV4	1
Q58WW2	1
Q9NV06	1
Q8TB72	0
Q96RB7	1
P0C7V8	1
Q14153	0
A6NHZ5	1
Q9BSC4	1
Q96R08	1
Q9Y5E8	1
Q92466	1
Q53HC9	1
Q96AY3	0
Q9BTV6	1
P04180	1
Q6QHK4	0
Q6P995	1
Q8N344	0
Q8NH56	1
P30953	1
Q5VWQ0	1
F8VTS6	0
P53794	1
Q96PL2	1
O76071	1
Q6UXN9	1
A0A1W2PR48	1
O00767	1
Q6PJI9	1
P57081	1
Q64LD2	1
A2RRH5	1
Q15048	1
Q8TF27	0
Q9BY76	1
Q2M329	0
O15123	1
P58335	1
O75131	0
O95841	1
Q9UKU9	1
Q86XS5	1
Q6ZUS5	0
Q5VW22	0
Q9HCM3	0
O75636	1
Q5HYI7	0
Q9BZE7	0
P35913	0
Q7LFL8	0
Q16254	0
Q8N1C3	1
Q9H410	0
P01574	0
Q14314	1
Q6UWX4	1
Q9Y6K5	1
A5PLK6	0
Q6T4R5	0
P55083	1
P48634	1
A6NGB9	1
A8MT33	0
Q86XK3	0
Q9H1P3	0
A6NIR3	0
Q9H4L4	1
Q6PCB7	1
Q86VV4	1
Q6ZMU5	0
Q9BVC6	0
Q6P575	0
Q32M45	1
P34972	1
Q14206	1
Q9UJX3	1
P20941	1
Q86VI4	1
Q8NI37	1
Q16880	0
Q8TB03	0
P07686	0
Q32P41	1
Q8TEL6	0
Q86VL8	1
O95084	1
Q6Q759	0
A0A494C1R9	0
P0CV99	0
Q9C0E2	0
O95497	1
Q9H1J7	0
O75310	0
Q9GZM5	1
Q6UWM9	0
P36537	0
P0DTE5	0
Q9UJK0	1
Q13094	0
P21695	0
P49238	1
Q6TGC4	1
Q8N335	0
P84243	0
Q5TEC6	0
Q8NBM8	0
Q8N2G8	1
Q16695	0
P68431	0
P15559	1
P69905	0
Q99518	1
Q86Z14	1
Q96E40	0
Q16831	0
P42766	1
Q71DI3	0
Q0VFZ6	0
Q9H8M5	0
Q969K7	1
Q9H777	1
P13866	1
Q9NZD2	0
O96024	1
Q5BKX8	0
Q5U651	0
O43747	0
Q5T0N5	0
Q5TA50	0
O95397	0
Q6DKK2	0
Q99541	0
Q8TDQ7	1
Q6ZRH7	1
O95336	1
P06127	1
Q5T7R7	1
Q9BZZ5	0
Q8NGF6	1
P46926	1
Q9BQD3	0
Q9NVS9	0
Q9NZB8	1
O95479	1
A6NHM9	1
Q9H902	1
Q96I99	0
P57082	0
Q7Z569	0
Q49AH0	0
Q14512	0
Q96MT4	0
H3BPF8	0
Q08AF8	0
P0DP91	0
Q9Y2U2	1
H3BV12	0
Q8N7Z2	0
A6NEY3	0
A6NEF3	0
A8MZA4	0
A0A1B0GV03	0
A6NEM1	0
A6NI86	0
H0YKK7	0
H0YM25	0
Q9HBQ8	0
P58499	1
Q6ZMV5	0
Q7Z3B4	0
P50897	0
Q5W0V3	0
I6L899	0
A6NCC3	0
Q9P2E2	0
Q9Y3D9	1
Q92786	0
O43567	0
Q92844	1
Q8IXU6	1
O76094	0
Q9NY97	1
Q9NPC3	0
Q9H171	1
Q7Z6K1	0
Q9HBG4	0
P51811	1
F8WBI6	0
A6NN73	0
P15586	0
P54793	0
Q6UWY0	0
Q5FYA8	0
Q86SG2	0
P51690	0
Q7L5N1	0
Q0JRZ9	0
Q96EG1	0
A1A5B4	1
Q8NF37	0
Q86U10	0
Q8TAC2	0
P08833	1
O60337	0
P22413	1
P15289	0
Q9C0H6	0
O15350	1
P34059	0
A2RU49	0
Q9HCG7	1
Q9UKT4	0
Q6ZUJ4	0
Q53GD3	1
Q9NPA0	1
P08397	1
Q96F10	0
P21452	1
Q8NGN0	1
Q9BRX2	0
Q14181	0
Q8NEF9	0
A6NGJ6	0
A6NI03	0
Q9BVV6	0
P51857	0
Q8IW50	1
Q13427	1
Q96MD2	0
P23769	0
Q04446	0
Q9Y2M5	0
P17707	1
Q07666	1
O75525	1
P43246	0
Q9HB40	1
Q99717	0
Q8N961	0
Q687X5	1
Q53FD0	0
P49788	1
Q6YBV0	1
P23416	1
Q9GZZ6	1
Q8WTP8	1
Q05901	1
Q07001	1
Q10588	1
P32297	1
P07510	1
O95264	1
Q15822	1
Q8WXA8	1
P17813	1
P02708	1
Q8IZ07	0
Q9BZ67	0
Q9UN88	1
P34903	1
P14867	1
P31644	1
Q16445	1
P18505	1
P47870	1
P28472	1
O14764	1
P78334	1
P30532	1
P24046	1
Q99928	1
Q9NXB9	1
O00409	1
P18507	1
O95467	1
Q6PJG2	0
Q8NBW4	1
Q13895	1
Q8WY07	1
P28476	1
O00591	1
P23415	1
P17787	1
Q9BZV1	0
P19237	0
Q401N2	1
O76024	1
P46663	1
P41595	1
P46092	1
P61073	1
P30542	1
P0DMS8	1
P30556	1
P49685	1
Q14330	1
Q15760	1
Q99678	1
O00270	1
O75388	1
P28335	1
P51679	1
P32238	1
Q8NH16	1
P26374	0
Q9NYN1	0
Q15620	1
Q6IEU7	1
Q96RD1	1
Q9NZP2	1
Q01726	1
A6NDH6	1
Q8NGL3	1
Q96RC9	1
Q13606	1
Q15622	1
A6NJZ3	1
Q8NGH8	1
Q9NPB9	1
P35414	1
Q9GZQ6	1
P35228	0
P0C7N1	1
Q8NGJ4	1
A6NHG9	1
Q8NGM9	1
Q8N162	1
Q8NH50	1
Q8NGY3	1
Q8NGY5	1
Q8NGR6	1
Q8NGS2	1
Q8NGT7	1
P58181	1
Q8NH08	1
Q8NGC9	1
Q8NGE0	1
Q96R47	1
Q9GZK7	1
A6NM03	1
O76000	1
Q8NG84	1
P58173	1
P0DN81	1
Q8NGZ5	1
Q8NGZ3	1
Q9GZK6	1
O43869	1
O95013	1
Q8NGM1	1
Q9GZM6	1
O15552	1
O43194	1
Q9HB89	1
O95665	1
Q8TDS4	1
Q99677	1
O94919	1
Q8NDV2	1
Q8NG80	1
Q8NHC7	1
Q96R28	1
Q8NGL6	1
Q8NGZ2	1
Q8NG83	1
Q6IF82	1
Q96R27	1
A3KFT3	1
A6NHA9	1
Q8NG81	1
Q8NHC8	1
Q9H339	1
P0C7T2	1
Q9H340	1
Q8NGF3	1
Q8NHB1	1
Q8TCB6	1
Q7Z3T1	1
A6NFC9	1
Q8NHA6	1
Q8NGV0	1
Q8NG97	1
A6NGY5	1
Q8NH61	1
Q8NGK0	1
Q8NH63	1
Q9H344	1
Q8NGJ5	1
Q9H341	1
Q8NH59	1
Q9H2C8	1
P47883	1
Q9UKL2	1
Q9H2C5	1
Q8NH21	1
Q8NGB9	1
Q8NGD2	1
Q8NH42	1
Q8NGD5	1
Q8NGD1	1
Q8IXE1	1
P0C623	1
Q8NGB4	1
Q8NH73	1
Q8NGI9	1
Q96R09	1
Q8NH48	1
Q8TDV5	1
O14626	1
Q8NGI3	1
P43657	1
Q96P66	1
Q96R45	1
Q8NH04	1
Q8NGH3	1
Q8NGC4	1
Q8NGE2	1
Q8NGS8	1
Q8NGX1	1
Q8NGX2	1
Q8NGU4	1
O76002	1
Q8NGB8	1
Q9NQN1	1
Q8NGA8	1
Q8NH03	1
Q8NGI0	1
Q8NGP0	1
O95371	1
Q8N628	1
Q8NGJ1	1
Q8NGE1	1
Q9Y2T5	1
Q9NYM4	1
P0C7N5	1
P46093	1
Q8N127	1
A6NCV1	1
P41143	1
Q8NGS1	1
P47890	1
Q8NH94	1
O43749	1
Q96R84	1
Q8NGX3	1
Q6IF42	1
O95047	1
Q8NHA4	1
Q9H210	1
P0DN82	1
Q5JQS5	1
Q8NGZ9	1
P25116	1
Q86SM5	1
P0C7T3	1
Q8NGI1	1
P0C628	1
Q8N148	1
Q8NGU1	1
Q8NG98	1
Q8NH76	1
Q8NH90	1
O43613	1
O43614	1
O76099	1
O43603	1
P51677	1
P32246	1
Q8TDV2	1
P25024	1
P41597	1
Q9Y5N1	1
Q8N6U8	1
Q9BXC0	1
Q6DWJ6	1
Q99679	1
P21453	1
O95977	1
O43193	1
Q15077	1
Q8NGH5	1
Q15619	1
P47887	1
Q9Y4A9	1
Q8NH74	1
Q8NGT9	1
Q8NH80	1
A4D2G3	1
P59922	1
Q8NGC8	1
Q9GZK3	1
Q8NGZ0	1
Q8NH81	1
Q8NH01	1
Q8NGL9	1
Q8NGF7	1
Q8NGT5	1
O60412	1
Q9P1Q5	1
P34982	1
P47884	1
P58170	1
Q5JRS4	1
Q8NH93	1
P0C629	1
Q8NGR5	1
Q8NGR2	1
Q8NGR8	1
Q8NGS0	1
Q6IF99	1
Q8NGR9	1
Q8NGE3	1
Q8NH06	1
Q8NGQ4	1
P41145	1
Q8NGX6	1
Q8NGS7	1
Q8NGZ4	1
Q9GZK4	1
O76001	1
P41146	1
Q96R54	1
Q8NHC5	1
Q8NGK6	1
Q8NH67	1
Q8NGN8	1
Q8NGK4	1
Q8NGK3	1
Q8NGH7	1
Q8NH37	1
Q8NGH6	1
Q8NGK5	1
Q8NH72	1
Q6IEY1	1
Q96R69	1
Q8NH10	1
Q9H3N8	1
Q9NSD7	1
Q9P1P4	1
P30872	1
P34981	1
P32745	1
P25105	1
Q8NGC0	1
Q6IFN5	1
Q8NGL2	1
Q8NGP8	1
P49019	1
P25103	1
P32249	1
Q96P88	1
P31391	1
A6NDL8	1
Q8NH54	1
Q8NGP6	1
Q8NGG5	1
O14581	1
Q8NGP9	1
Q8NGP3	1
Q8WZ94	1
Q8NH85	1
Q8NH51	1
A6NMS3	1
Q8NGL0	1
Q8NGU2	1
A6NF89	1
P32247	1
P46094	1
Q8NBP0	1
A4D1E1	0
Q8NGC2	1
Q14515	1
Q9HBJ7	0
Q96SK2	1
Q9UKP6	1
Q9NS66	1
P30411	1
O00574	1
P47775	1
Q13304	1
O00155	1
Q49SQ1	1
P32248	1
P25101	1
P24530	1
P21730	1
Q16581	1
Q13258	1
P04000	1
P0DN78	1
Q8NH87	1
P21918	1
O14718	1
P49146	1
P0DN77	1
Q8NGL1	1
P0DN80	1
Q8NGQ6	1
Q8NGE7	1
Q8N0Y5	1
Q9H346	1
Q8NGH9	1
Q8NGI4	1
Q8NGE9	1
Q9Y585	1
Q8NGN6	1
Q8NGN3	1
Q6IF00	1
Q96R67	1
Q8NG77	1
A6NL26	1
Q8NGQ5	1
Q96G91	1
P28336	1
Q9BZJ7	1
Q96P67	1
Q14439	1
P0C7L1	1
P25089	1
Q9NS67	1
Q8NH00	1
Q9Y5P1	1
Q6IEZ7	1
Q9Y5P0	1
A6NH00	1
Q96R30	1
P47881	1
P47893	1
P47888	1
A6NMU1	1
Q8NGD4	1
Q8NGF9	1
Q8NGJ0	1
P43116	1
Q6U736	1
Q8TDS7	1
Q9UJG1	0
Q969F8	1
A6NET4	1
Q8NGN5	1
Q9H205	1
P58182	1
Q8NG76	1
Q8NGT2	1
Q8NGS9	1
Q8NGR4	1
Q8NGP4	1
Q8NH18	1
Q8NGF4	1
Q8TDV0	1
Q96P69	1
A6NM76	1
P48146	1
P41231	1
Q9Y5Y4	1
Q9BY21	1
Q9NQS5	1
Q8TDS5	1
Q8NHB7	1
Q5R372	0
Q8NGR3	1
Q8NH02	1
P04001	1
A6NKK0	1
Q8NGQ1	1
Q8NGV6	1
Q8WZ92	1
P51582	1
P25929	1
Q9UHM6	1
P55085	1
Q969V1	1
Q9H1Y3	1
Q8NGY6	1
P47211	1
O60883	1
P25106	1
P41968	1
Q99705	1
Q99500	1
P48145	1
A6NL08	1
Q8NGL4	1
O95221	1
P0C626	1
Q8NGZ6	1
Q8NGT0	1
Q8NGS4	1
Q8NGT1	1
Q8N349	1
Q8NH55	1
Q8NGJ2	1
P0C604	1
Q8NGB2	1
Q8NGI6	1
Q9UNW8	1
Q8TDU9	1
O14804	1
O94941	0
P49683	1
Q969N4	1
Q96RI9	1
Q8TC59	0
P21462	1
Q8NGN1	1
Q15391	1
Q01718	1
Q99788	1
P46091	1
Q9Y271	1
Q9NS75	1
P0C645	1
Q9P1P5	1
Q8IYL9	1
P0C7H9	0
Q6UWW9	1
Q92748	0
Q7L0Y3	0
P13010	0
Q8N7P7	1
P48039	1
Q12967	0
Q13444	1
P0DPF5	0
P0DPF6	0
Q6Q4G3	0
Q9UPW5	0
Q9NT62	1
Q709F0	0
P60323	0
Q6PCD5	0
Q9NZL6	0
P36222	1
Q9NRY6	0
Q86W50	0
Q9BRS8	1
Q0VAM2	0
Q86Y26	1
Q9UJJ9	0
P09172	1
Q5T749	0
A6NN90	0
O75881	0
Q8WXE1	0
P24347	1
O15211	0
P12259	0
Q96E11	0
Q92565	0
Q92954	1
Q8IYJ2	0
Q8WYJ6	0
O95398	0
Q8N9B8	0
Q13905	0
Q9BRG2	0
Q9Y458	0
Q8N431	0
P56704	0
Q9HD40	0
Q9UMR3	0
Q9UHV5	0
Q96JC1	0
Q8IUH2	1
O14917	1
Q86WK9	1
P49281	1
P19367	0
Q8IYE1	0
P17900	1
P0DPF3	0
O60331	0
O75386	1
P02760	1
Q9BVC5	1
Q7RTX7	1
P05062	0
P11310	0
Q9UFP1	0
P15169	1
Q96C11	0
Q8NFN8	1
Q8IYD2	0
Q8IW92	1
P49448	0
Q96EX2	0
Q17RP2	0
Q1XH10	1
Q9NZ72	0
O75838	0
O14967	1
Q9UK80	0
Q7Z7H8	1
Q8N394	1
O75326	1
Q5T4F4	0
Q96IP4	0
Q9BWU0	0
P43080	0
P13051	1
Q9H2A2	0
Q14257	0
Q15293	0
Q96PH1	0
P10916	0
Q9UM19	0
P62166	0
Q8NI22	0
Q75LS8	0
Q01449	0
Q02045	0
P37235	0
Q6PIL6	0
Q9NS61	0
P23743	0
P0CE71	0
Q9BUA6	0
P80303	0
Q9NZI2	0
Q7L5N7	0
P80188	1
P0CE72	0
O95395	0
